,args/text_summary_wall_time,args/text_summary_step,args/text_summary_value,model_config/text_summary_wall_time,model_config/text_summary_step,model_config/text_summary_value,train/loss_wall_time,train/loss_step,train/loss_value,train/grad_norm_wall_time,train/grad_norm_step,train/grad_norm_value,train/learning_rate_wall_time,train/learning_rate_step,train/learning_rate_value,train/epoch_wall_time,train/epoch_step,train/epoch_value,eval/loss_wall_time,eval/loss_step,eval/loss_value,eval/bleu_wall_time,eval/bleu_step,eval/bleu_value,eval/brevity_penalty_wall_time,eval/brevity_penalty_step,eval/brevity_penalty_value,eval/length_ratio_wall_time,eval/length_ratio_step,eval/length_ratio_value,eval/translation_length_wall_time,eval/translation_length_step,eval/translation_length_value,eval/reference_length_wall_time,eval/reference_length_step,eval/reference_length_value,eval/f1 macro_wall_time,eval/f1 macro_step,eval/f1 macro_value,eval/f1 micro_wall_time,eval/f1 micro_step,eval/f1 micro_value,eval/f1 weighted_wall_time,eval/f1 weighted_step,eval/f1 weighted_value,eval/runtime_wall_time,eval/runtime_step,eval/runtime_value,eval/samples_per_second_wall_time,eval/samples_per_second_step,eval/samples_per_second_value,eval/steps_per_second_wall_time,eval/steps_per_second_step,eval/steps_per_second_value,train/train_runtime_wall_time,train/train_runtime_step,train/train_runtime_value,train/train_samples_per_second_wall_time,train/train_samples_per_second_step,train/train_samples_per_second_value,train/train_steps_per_second_wall_time,train/train_steps_per_second_step,train/train_steps_per_second_value,train/total_flos_wall_time,train/total_flos_step,train/total_flos_value,train/train_loss_wall_time,train/train_loss_step,train/train_loss_value
62,,,,,,,1716447571.8799655,3150.0,0.029500000178813934,1716447571.8799882,3150.0,0.18215422332286835,1716447571.8800008,3150.0,2.572533776401542e-05,1716429975.3646784,1600,0.8299999833106995,1716448008.3574827,3150.0,0.04818032681941986,1716448008.3574994,3150.0,0.9918193817138672,1716448008.3575494,3150.0,1.0,1716448008.3575606,3150.0,1.000411868095398,1716448008.35757,3150.0,728646.0,1716448008.3575788,3150.0,728346.0,1716448008.357587,3150.0,1.8534525452196249e-06,1716448008.3575954,3150.0,9.681150913820602e-06,1716448008.3576035,3150.0,9.683300049800891e-06,1716448008.357612,3150.0,436.47540283203125,1716448008.3576198,3150.0,1.1019999980926514,1716448008.3577225,3150.0,1.1019999980926514,,,,,,,,,,,,,,,
63,,,,,,,1716448138.5957189,3200.0,0.04650000110268593,1716448138.5957413,3200.0,0.12580054998397827,1716448138.5957532,3200.0,2.55720460700104e-05,1716430405.479436,1600,0.8299999833106995,1716448574.7208915,3200.0,0.04770173504948616,1716448574.720908,3200.0,0.9915716052055359,1716448574.7209609,3200.0,1.0,1716448574.7209723,3200.0,1.0002458095550537,1716448574.7209823,3200.0,728504.0,1716448574.7210062,3200.0,728325.0,1716448574.7210152,3200.0,1.868542199190415e-06,1716448574.721037,3200.0,9.681150913820602e-06,1716448574.721045,3200.0,9.680614311946556e-06,1716448574.7210531,3200.0,436.12310791015625,1716448574.7210608,3200.0,1.1030000448226929,1716448574.7211702,3200.0,1.1030000448226929,,,,,,,,,,,,,,,
64,,,,,,,1716448708.971299,3250.0,0.018699999898672104,1716448708.971321,3250.0,0.23857975006103516,1716448708.9713326,3250.0,2.5418756194994785e-05,1716430540.3990574,1650,0.8600000143051147,1716449142.7633116,3250.0,0.04966399446129799,1716449142.7633297,3250.0,0.9910948276519775,1716449142.7633803,3250.0,1.0,1716449142.7633922,3250.0,1.0006588697433472,1716449142.7634087,3250.0,728944.0,1716449142.7634256,3250.0,728464.0,1716449142.763441,3250.0,1.8569179474070552e-06,1716449142.7634506,3250.0,9.681150913820602e-06,1716449142.7634597,3250.0,9.681150913820602e-06,1716449142.7634683,3250.0,433.7898864746094,1716449142.7634768,3250.0,1.1089999675750732,1716449142.7635832,3250.0,1.1089999675750732,,,,,,,,,,,,,,,
65,,,,,,,1716449270.65317,3300.0,0.0215000007301569,1716449270.6531925,3300.0,0.1252455711364746,1716449270.6532044,3300.0,2.5265464500989765e-05,1716430970.0638373,1650,0.8600000143051147,1716449706.7854679,3300.0,0.04970601201057434,1716449706.785485,3300.0,0.9908168911933899,1716449706.7855582,3300.0,1.0,1716449706.7855918,3300.0,1.0002031326293945,1716449706.785608,3300.0,728608.0,1716449706.7856176,3300.0,728460.0,1716449706.7856271,3300.0,1.868645881586417e-06,1716449706.7856362,3300.0,9.681150913820602e-06,1716449706.7856445,3300.0,9.681150913820602e-06,1716449706.7856534,3300.0,436.1300964355469,1716449706.7856615,3300.0,1.1030000448226929,1716449706.7857392,3300.0,1.1030000448226929,,,,,,,,,,,,,,,
66,,,,,,,1716449831.5292153,3350.0,0.022700000554323196,1716449831.5292442,3350.0,0.21613837778568268,1716449831.529258,3350.0,2.5112172806984745e-05,1716431108.186868,1700,0.8799999952316284,1716450267.7368975,3350.0,0.047351330518722534,1716450267.7369208,3350.0,0.9906020760536194,1716450267.7369733,3350.0,1.0,1716450267.736986,3350.0,1.0006451606750488,1716450267.7369964,3350.0,728962.0,1716450267.7370055,3350.0,728492.0,1716450267.7370143,3350.0,1.8687495639824192e-06,1716450267.7370229,3350.0,9.681150913820602e-06,1716450267.7370315,3350.0,9.68168842518935e-06,1716450267.7370398,3350.0,436.20550537109375,1716450267.7370484,3350.0,1.1030000448226929,1716450267.737154,3350.0,1.1030000448226929,,,,,,,,,,,,,,,
67,,,,,,,1716450402.0311816,3400.0,0.03269999846816063,1716450402.0312047,3400.0,0.17680183053016663,1716450402.0312169,3400.0,2.4958881112979725e-05,1716431540.210929,1700,0.8799999952316284,1716451039.089781,3400.0,0.046885762363672256,1716451039.089797,3400.0,0.9909854531288147,1716451039.0898497,3400.0,1.0,1716451039.0898619,3400.0,1.000785231590271,1716451039.089872,3400.0,729064.0,1716451039.0898893,3400.0,728492.0,1716451039.0899074,3400.0,1.864720161393052e-06,1716451039.0899184,3400.0,9.681150913820602e-06,1716451039.089928,3400.0,9.681150913820602e-06,1716451039.0899367,3400.0,637.056396484375,1716451039.0899453,3400.0,0.7549999952316284,1716451039.0900218,3400.0,0.7549999952316284,,,,,,,,,,,,,,,
68,,,,,,,1716451169.2511714,3450.0,0.0348999984562397,1716451169.2511945,3450.0,0.12641027569770813,1716451169.2512064,3450.0,2.480559123796411e-05,1716431676.4797814,1750,0.9100000262260437,1716451605.9603176,3450.0,0.04731462523341179,1716451605.9603364,3450.0,0.9907670617103577,1716451605.960388,3450.0,1.0,1716451605.9603999,3450.0,1.0011162757873535,1716451605.9604099,3450.0,729159.0,1716451605.9604185,3450.0,728346.0,1716451605.960434,3450.0,1.8608109257911565e-06,1716451605.960452,3450.0,9.681150913820602e-06,1716451605.9604635,3450.0,9.681150913820602e-06,1716451605.9604723,3450.0,436.7069091796875,1716451605.960481,3450.0,1.1009999513626099,1716451605.9605854,3450.0,1.1009999513626099,,,,,,,,,,,,,,,
69,,,,,,,1716451741.0446649,3500.0,0.022099999710917473,1716451741.0446875,3500.0,0.11769068241119385,1716451741.0446992,3500.0,2.465229954395909e-05,1716432108.3293734,1750,0.9100000262260437,1716452177.8526607,3500.0,0.04720817506313324,1716452177.8526762,3500.0,0.9902556538581848,1716452177.8527715,3500.0,1.0,1716452177.8527966,3500.0,1.0012354850769043,1716452177.8528066,3500.0,729392.0,1716452177.8528152,3500.0,728492.0,1716452177.852824,3500.0,1.868645881586417e-06,1716452177.8528323,3500.0,9.681150913820602e-06,1716452177.8528404,3500.0,9.681150913820602e-06,1716452177.8528483,3500.0,436.805908203125,1716452177.8528566,3500.0,1.1009999513626099,1716452177.8528647,3500.0,1.1009999513626099,,,,,,,,,,,,,,,
70,,,,,,,1716452310.63882,3550.0,0.03359999880194664,1716452310.6388423,3550.0,0.12481753528118134,1716452310.638854,3550.0,2.449900784995407e-05,1716432242.720674,1800,0.9399999976158142,1716452746.9779553,3550.0,0.047201961278915405,1716452746.9779706,3550.0,0.990672767162323,1716452746.9780183,3550.0,1.0,1716452746.9780295,3550.0,1.0011200904846191,1716452746.9780626,3550.0,729308.0,1716452746.9780722,3550.0,728492.0,1716452746.9780936,3550.0,1.8725882000580896e-06,1716452746.9781022,3550.0,9.681150913820602e-06,1716452746.9781108,3550.0,9.681150913820602e-06,1716452746.9781191,3550.0,436.3370056152344,1716452746.9781277,3550.0,1.1019999980926514,1716452746.9782004,3550.0,1.1019999980926514,,,,,,,,,,,,,,,
71,,,,,,,1716452879.2152548,3600.0,0.031099999323487282,1716452879.2152839,3600.0,0.1850537806749344,1716452879.2152972,3600.0,2.434571615594905e-05,1716432674.5134535,1800,0.9399999976158142,1716453315.5215356,3600.0,0.0468335784971714,1716453315.521566,3600.0,0.9909982085227966,1716453315.5216618,3600.0,1.0,1716453315.5216775,3600.0,1.0007810592651367,1716453315.5216897,3600.0,729061.0,1716453315.5216994,3600.0,728492.0,1716453315.5217083,3600.0,1.8608109257911565e-06,1716453315.5217173,3600.0,9.681150913820602e-06,1716453315.5217257,3600.0,9.681150913820602e-06,1716453315.5217345,3600.0,436.30419921875,1716453315.5217428,3600.0,1.1019999980926514,1716453315.5217514,3600.0,1.1019999980926514,,,,,,,,,,,,,,,
72,,,,,,,1716453450.2312717,3650.0,0.018300000578165054,1716453450.2313013,3650.0,0.3168107271194458,1716453450.231315,3650.0,2.4192426280933432e-05,1716432812.8046165,1850,0.9599999785423279,1716453887.3116364,3650.0,0.04793398454785347,1716453887.311661,3650.0,0.9909197092056274,1716453887.3117623,3650.0,1.0,1716453887.311777,3650.0,1.001238226890564,1716453887.311788,3650.0,729363.0,1716453887.3117979,3650.0,728461.0,1716453887.311807,3650.0,1.860294901234738e-06,1716453887.311816,3650.0,9.681150913820602e-06,1716453887.3118246,3650.0,9.67846699495567e-06,1716453887.3118334,3650.0,437.07818603515625,1716453887.311842,3650.0,1.100000023841858,1716453887.3118505,3650.0,1.100000023841858,,,,,,,,,,,,,,,
73,,,,,,,1716454025.9036362,3700.0,0.02759999968111515,1716454025.9036598,3700.0,0.20768943428993225,1716454025.9036713,3700.0,2.4039134586928412e-05,1716433243.332221,1850,0.9599999785423279,1716454462.2983181,3700.0,0.04739385470747948,1716454462.2983465,3700.0,0.9911723732948303,1716454462.2984018,3700.0,1.0,1716454462.2984142,3700.0,1.0005806684494019,1716454462.2984245,3700.0,728915.0,1716454462.2984338,3700.0,728492.0,1716454462.2984428,3700.0,1.8684385167944129e-06,1716454462.2984514,3700.0,9.681150913820602e-06,1716454462.29846,3700.0,9.68007771007251e-06,1716454462.2984686,3700.0,436.3924865722656,1716454462.2984767,3700.0,1.1019999980926514,1716454462.2985547,3700.0,1.1019999980926514,,,,,,,,,,,,,,,
74,,,,,,,1716454595.0695128,3750.0,0.03720000013709068,1716454595.0695353,3750.0,0.12204476445913315,1716454595.0695474,3750.0,2.3885842892923392e-05,1716433377.8475826,1900,0.9900000095367432,1716455031.9440799,3750.0,0.04796772077679634,1716455031.944116,3750.0,0.9910882711410522,1716455031.9442327,3750.0,1.0,1716455031.9442594,3750.0,1.0010020732879639,1716455031.9442697,3750.0,729178.0,1716455031.9442787,3750.0,728448.0,1716455031.944288,3750.0,1.8491807622922352e-06,1716455031.9442964,3750.0,9.681150913820602e-06,1716455031.944305,3750.0,9.681150913820602e-06,1716455031.9443128,3750.0,436.87200927734375,1716455031.944321,3750.0,1.1009999513626099,1716455031.944398,3750.0,1.1009999513626099,,,,,,,,,,,,,,,
75,,,,,,,1716455169.0117126,3800.0,0.01679999940097332,1716455169.0117524,3800.0,0.19120731949806213,1716455169.0117855,3800.0,2.3732551198918372e-05,1716433809.3648503,1900,0.9900000095367432,1716455606.4832716,3800.0,0.047988250851631165,1716455606.4833028,3800.0,0.9904378652572632,1716455606.4833674,3800.0,1.0,1716455606.4833791,3800.0,1.0010817050933838,1716455606.4833887,3800.0,729280.0,1716455606.483397,3800.0,728492.0,1716455606.4834054,3800.0,1.864720161393052e-06,1716455606.4834135,3800.0,9.681150913820602e-06,1716455606.4834213,3800.0,9.681150913820602e-06,1716455606.4834294,3800.0,437.468994140625,1716455606.4834375,3800.0,1.100000023841858,1716455606.483513,3800.0,1.100000023841858,,,,,,,,,,,,,,,
76,,,,,,,1716455730.5710745,3850.0,0.024299999698996544,1716455730.5710988,3850.0,0.12644433975219727,1716455730.5711274,3850.0,2.3579261323902756e-05,1716433942.2188625,1950,1.0099999904632568,1716456166.3403118,3850.0,0.04832100123167038,1716456166.3403478,3850.0,0.9908075332641602,1716456166.340402,3850.0,1.0,1716456166.3404143,3850.0,1.0010008811950684,1716456166.3404245,3850.0,729111.0,1716456166.3404331,3850.0,728382.0,1716456166.3404422,3850.0,1.8691642935664277e-06,1716456166.3404508,3850.0,9.681150913820602e-06,1716456166.3404593,3850.0,9.68383756116964e-06,1716456166.3404675,3850.0,435.7666015625,1716456166.3404756,3850.0,1.1039999723434448,1716456166.3405604,3850.0,1.1039999723434448,,,,,,,,,,,,,,,
77,,,,,,,1716456305.6048903,3900.0,0.02250000089406967,1716456305.6049378,3900.0,0.17849290370941162,1716456305.6049504,3900.0,2.3425969629897736e-05,1716434375.1327238,1950,1.0099999904632568,1716456741.0737975,3900.0,0.04828612506389618,1716456741.0738313,3900.0,0.9909838438034058,1716456741.0739489,3900.0,1.0,1716456741.073962,3900.0,1.0008552074432373,1716456741.0739725,3900.0,729115.0,1716456741.0739954,3900.0,728492.0,1716456741.074004,3900.0,1.8733156821326702e-06,1716456741.074012,3900.0,9.681150913820602e-06,1716456741.0740204,3900.0,9.684912583907135e-06,1716456741.0740283,3900.0,435.4664001464844,1716456741.0740361,3900.0,1.1050000190734863,1716456741.0741105,3900.0,1.1050000190734863,,,,,,,,,,,,,,,
78,,,,,,,1716456874.00803,3950.0,0.022600000724196434,1716456874.008069,3950.0,0.11902987957000732,1716456874.008095,3950.0,2.3272677935892716e-05,1716434509.4704165,2000,1.0399999618530273,1716457310.6522286,3950.0,0.04832374304533005,1716457310.6522481,3950.0,0.991027295589447,1716457310.6523175,3950.0,1.0,1716457310.6523294,3950.0,1.0011132955551147,1716457310.6523392,3950.0,729303.0,1716457310.6523638,3950.0,728492.0,1716457310.6523728,3950.0,1.8691642935664277e-06,1716457310.652395,3950.0,9.681150913820602e-06,1716457310.6524026,3950.0,9.68383756116964e-06,1716457310.6524105,3950.0,436.6416931152344,1716457310.6524184,3950.0,1.1019999980926514,1716457310.6524966,3950.0,1.1019999980926514,,,,,,,,,,,,,,,
79,,,,,,,1716457444.8997643,4000.0,0.04639999940991402,1716457444.8998163,4000.0,1.458738923072815,1716457444.8998294,4000.0,2.3119386241887696e-05,1716434942.3848863,2000,1.0399999618530273,1716457880.6399577,4000.0,0.04598838835954666,1716457880.6399906,4000.0,0.9916010499000549,1716457880.640086,4000.0,1.0,1716457880.6400988,4000.0,1.0005724430084229,1716457880.6401098,4000.0,728909.0,1716457880.640119,4000.0,728492.0,1716457880.6401284,4000.0,1.8690606111704255e-06,1716457880.6401372,4000.0,9.681150913820602e-06,1716457880.6401582,4000.0,9.683300049800891e-06,1716457880.6401663,4000.0,435.7379150390625,1716457880.6401744,4000.0,1.1039999723434448,1716457880.6402507,4000.0,1.1039999723434448,,,,,,,,,,,,,,,
80,,,,,,,1716458015.3905165,4050.0,0.01600000075995922,1716458015.390572,4050.0,0.07407550513744354,1716458015.3906026,4050.0,2.296609636687208e-05,1716435074.4972525,2050,1.0700000524520874,1716458452.082596,4050.0,0.04701622575521469,1716458452.0826304,4050.0,0.9910088777542114,1716458452.0826988,4050.0,1.0,1716458452.0827107,4050.0,1.0004515647888184,1716458452.0827203,4050.0,728821.0,1716458452.0827289,4050.0,728492.0,1716458452.0827374,4050.0,1.8612238363857614e-06,1716458452.0827458,4050.0,9.681150913820602e-06,1716458452.0827544,4050.0,9.683300049800891e-06,1716458452.0827625,4050.0,436.68951416015625,1716458452.0827706,4050.0,1.1009999513626099,1716458452.0828743,4050.0,1.1009999513626099,,,,,,,,,,,,,,,
81,,,,,,,1716458593.749563,4100.0,0.020099999383091927,1716458593.7496154,4100.0,0.438512921333313,1716458593.7496436,4100.0,2.281280467286706e-05,1716435507.328863,2050,1.0700000524520874,1716459030.5188112,4100.0,0.04731355607509613,1716459030.518844,4100.0,0.9916015863418579,1716459030.5189118,4100.0,1.0,1716459030.5189238,4100.0,1.0005038976669312,1716459030.518934,4100.0,728751.0,1716459030.5189433,4100.0,728384.0,1716459030.518952,4100.0,1.853555431807763e-06,1716459030.5189605,4100.0,9.681150913820602e-06,1716459030.5189688,4100.0,9.68383756116964e-06,1716459030.5189772,4100.0,436.7666931152344,1716459030.5189855,4100.0,1.1009999513626099,1716459030.5190625,4100.0,1.1009999513626099,,,,,,,,,,,,,,,
82,,,,,,,1716459160.8378165,4150.0,0.017799999564886093,1716459160.8378549,4150.0,0.21137221157550812,1716459160.8378675,4150.0,2.265951297886204e-05,1716435641.9933827,2100,1.090000033378601,1716459598.8943746,4150.0,0.04698114097118378,1716459598.8944077,4150.0,0.9913382530212402,1716459598.8944883,4150.0,1.0,1716459598.8945,4150.0,1.0010173320770264,1716459598.89451,4150.0,729156.0,1716459598.8945189,4150.0,728415.0,1716459598.8945274,4150.0,1.8608109257911565e-06,1716459598.894536,4150.0,9.681150913820602e-06,1716459598.8945441,4150.0,9.681150913820602e-06,1716459598.894552,4150.0,438.05419921875,1716459598.8945603,4150.0,1.0980000495910645,1716459598.894639,4150.0,1.0980000495910645,,,,,,,,,,,,,,,
83,,,,,,,1716459734.5591898,4200.0,0.027300000190734863,1716459734.5592422,4200.0,0.07054214924573898,1716459734.5592701,4200.0,2.250622128485702e-05,1716436074.853184,2100,1.090000033378601,1716460172.031174,4200.0,0.04642964154481888,1716460172.0312088,4200.0,0.9916380643844604,1716460172.0312827,4200.0,1.0,1716460172.0312958,4200.0,1.0006327629089355,1716460172.0313058,4200.0,728953.0,1716460172.0313148,4200.0,728492.0,1716460172.0313237,4200.0,1.864720161393052e-06,1716460172.0313323,4200.0,9.681150913820602e-06,1716460172.0313408,4200.0,9.681150913820602e-06,1716460172.031349,4200.0,437.4693908691406,1716460172.0313573,4200.0,1.100000023841858,1716460172.0314336,4200.0,1.100000023841858,,,,,,,,,,,,,,,
84,,,,,,,1716460306.04962,4250.0,0.023000000044703484,1716460306.0496736,4250.0,0.11147963255643845,1716460306.0497072,4250.0,2.2352931409841403e-05,1716436207.3007972,2150,1.1200000047683716,1716460743.1084788,4250.0,0.047537121921777725,1716460743.108512,4250.0,0.99074387550354,1716460743.108578,4250.0,1.0,1716460743.1086109,4250.0,1.0008455514907837,1716460743.1086216,4250.0,729108.0,1716460743.1086311,4250.0,728492.0,1716460743.1086566,4250.0,1.864720161393052e-06,1716460743.108665,4250.0,9.681150913820602e-06,1716460743.1086733,4250.0,9.681150913820602e-06,1716460743.1086812,4250.0,437.0563049316406,1716460743.108689,4250.0,1.1009999513626099,1716460743.1087677,4250.0,1.1009999513626099,,,,,,,,,,,,,,,
85,,,,,,,1716460870.054275,4300.0,0.038600001484155655,1716460870.0543149,4300.0,0.1412569284439087,1716460870.0543282,4300.0,2.2199639715836383e-05,1716436640.5198584,2150,1.1200000047683716,1716461308.5684278,4300.0,0.04724898189306259,1716461308.5684435,4300.0,0.9913097620010376,1716461308.5685203,4300.0,1.0,1716461308.5685313,4300.0,1.0003074407577515,1716461308.5685406,4300.0,728716.0,1716461308.5685492,4300.0,728492.0,1716461308.5685575,4300.0,1.868542199190415e-06,1716461308.568566,4300.0,9.681150913820602e-06,1716461308.5685744,4300.0,9.680614311946556e-06,1716461308.5685823,4300.0,438.5116882324219,1716461308.5685906,4300.0,1.097000002861023,1716461308.5686994,4300.0,1.097000002861023,,,,,,,,,,,,,,,
86,,,,,,,1716461446.3163736,4350.0,0.019600000232458115,1716461446.3164277,4350.0,0.3141189515590668,1716461446.316458,4350.0,2.2046348021831363e-05,1716436781.8629637,2200,1.1399999856948853,1716461889.3955686,4350.0,0.04812310263514519,1716461889.3955846,4350.0,0.9910593628883362,1716461889.3956475,4350.0,1.0,1716461889.395672,4350.0,1.000492811203003,1716461889.3956969,4350.0,728851.0,1716461889.3957064,4350.0,728492.0,1716461889.3957152,4350.0,1.8646167063707253e-06,1716461889.3957245,4350.0,9.681150913820602e-06,1716461889.3957336,4350.0,9.680614311946556e-06,1716461889.3957424,4350.0,443.0766906738281,1716461889.3957512,4350.0,1.0859999656677246,1716461889.3958495,4350.0,1.0859999656677246,,,,,,,,,,,,,,,
87,,,,,,,1716462024.580356,4400.0,0.022099999710917473,1716462024.5803971,4400.0,0.23100918531417847,1716462024.5804105,4400.0,2.1893056327826343e-05,1716437215.367403,2200,1.1399999856948853,1716462462.6366208,4400.0,0.04789983853697777,1716462462.6366527,4400.0,0.9913135170936584,1716462462.6367223,4400.0,1.0,1716462462.6367338,4400.0,1.0007481575012207,1716462462.6367433,4400.0,729037.0,1716462462.6367521,4400.0,728492.0,1716462462.6367605,4400.0,1.868542199190415e-06,1716462462.636769,4400.0,9.681150913820602e-06,1716462462.6367776,4400.0,9.680614311946556e-06,1716462462.636786,4400.0,438.0537109375,1716462462.636794,4400.0,1.0980000495910645,1716462462.636871,4400.0,1.0980000495910645,,,,,,,,,,,,,,,
88,,,,,,,1716462601.7868044,4450.0,0.016599999740719795,1716462601.7868428,4450.0,0.14182548224925995,1716462601.7868562,4450.0,2.1739766452810727e-05,1716437345.1942637,2250,1.1699999570846558,1716463038.6589687,4450.0,0.04715849459171295,1716463038.6589851,4450.0,0.9915388822555542,1716463038.659073,4450.0,1.0,1716463038.6590848,4450.0,1.000446081161499,1716463038.6590953,4450.0,728817.0,1716463038.659118,4450.0,728492.0,1716463038.6591265,4450.0,1.8804184946930036e-06,1716463038.6591349,4450.0,9.681150913820602e-06,1716463038.6591434,4450.0,9.680614311946556e-06,1716463038.659152,4450.0,436.86968994140625,1716463038.6591606,4450.0,1.1009999513626099,1716463038.659239,4450.0,1.1009999513626099,,,,,,,,,,,,,,,
89,,,,,,,1716463177.8548577,4500.0,0.01730000041425228,1716463177.8549156,4500.0,0.14924576878547668,1716463177.8549287,4500.0,2.1586474758805707e-05,1716437777.3263109,2250,1.1699999570846558,1716463615.362201,4500.0,0.04724685847759247,1716463615.3622344,4500.0,0.9908798336982727,1716463615.362385,4500.0,1.0,1716463615.3623986,4500.0,1.0004968643188477,1716463615.3624218,4500.0,728854.0,1716463615.3624308,4500.0,728492.0,1716463615.3624394,4500.0,1.864720161393052e-06,1716463615.3624475,4500.0,9.681150913820602e-06,1716463615.3624558,4500.0,9.681150913820602e-06,1716463615.362464,4500.0,437.5050048828125,1716463615.3624723,4500.0,1.0989999771118164,1716463615.3624802,4500.0,1.0989999771118164,,,,,,,,,,,,,,,
90,,,,,,,1716463750.2560813,4550.0,0.024299999698996544,1716463750.2561057,4550.0,0.07903062552213669,1716463750.2561414,4550.0,2.1433183064800687e-05,1716437908.402967,2300,1.2000000476837158,1716464188.0516827,4550.0,0.04730244353413582,1716464188.0517197,4550.0,0.9907980561256409,1716464188.0517726,4550.0,1.0,1716464188.0517855,4550.0,1.0010789632797241,1716464188.051796,4550.0,729278.0,1716464188.0518055,4550.0,728492.0,1716464188.0518143,4550.0,1.880522859210032e-06,1716464188.0518231,4550.0,9.681150913820602e-06,1716464188.0518315,4550.0,9.681150913820602e-06,1716464188.05184,4550.0,437.7930908203125,1716464188.0518482,4550.0,1.0989999771118164,1716464188.0519543,4550.0,1.0989999771118164,,,,,,,,,,,,,,,
91,,,,,,,1716464328.134592,4600.0,0.024700000882148743,1716464328.1346428,4600.0,0.1857234537601471,1716464328.1346705,4600.0,2.1279891370795667e-05,1716438340.7316499,2300,1.2000000476837158,1716464765.3645186,4600.0,0.047758881002664566,1716464765.3645406,4600.0,0.9914007186889648,1716464765.364623,4600.0,1.0,1716464765.3646352,4600.0,1.000689148902893,1716464765.3646455,4600.0,728994.0,1716464765.364654,4600.0,728492.0,1716464765.364663,4600.0,1.8845154272639775e-06,1716464765.364671,4600.0,9.681150913820602e-06,1716464765.3646793,4600.0,9.681150913820602e-06,1716464765.3646877,4600.0,437.2273864746094,1716464765.3646955,4600.0,1.100000023841858,1716464765.3648322,4600.0,1.100000023841858,,,,,,,,,,,,,,,
92,,,,,,,1716464898.017874,4650.0,0.028200000524520874,1716464898.0179133,4650.0,0.1141875833272934,1716464898.0179408,4650.0,2.1126599676790647e-05,1716438477.9099503,2350,1.2200000286102295,1716465335.369896,4650.0,0.04720117896795273,1716465335.369929,4650.0,0.9915492534637451,1716465335.3699958,4650.0,1.0,1716465335.370008,4650.0,1.0009018182754517,1716465335.3700182,4650.0,729149.0,1716465335.3700275,4650.0,728492.0,1716465335.3700361,4650.0,1.8765471168080694e-06,1716465335.3700447,4650.0,9.681150913820602e-06,1716465335.3700528,4650.0,9.681150913820602e-06,1716465335.3700612,4650.0,437.349609375,1716465335.3700693,4650.0,1.100000023841858,1716465335.3701448,4650.0,1.100000023841858,,,,,,,,,,,,,,,
93,,,,,,,1716465478.6518445,4700.0,0.026499999687075615,1716465478.6518695,4700.0,0.08629412949085236,1716465478.6518822,4700.0,2.097330980177503e-05,1716438911.0581071,2350,1.2200000286102295,1716465916.7311993,4700.0,0.047896213829517365,1716465916.731238,4700.0,0.9915720820426941,1716465916.7313087,4700.0,1.0,1716465916.7313213,4700.0,1.000722050666809,1716465916.7313313,4700.0,729018.0,1716465916.7313402,4700.0,728492.0,1716465916.731349,4700.0,1.868645881586417e-06,1716465916.7313573,4700.0,9.681150913820602e-06,1716465916.7313657,4700.0,9.681150913820602e-06,1716465916.7313735,4700.0,438.076904296875,1716465916.7313817,4700.0,1.0980000495910645,1716465916.7314878,4700.0,1.0980000495910645,,,,,,,,,,,,,,,
94,,,,,,,1716466045.8322444,4750.0,0.02630000002682209,1716466045.832267,4750.0,0.17640841007232666,1716466045.8322785,4750.0,2.082001810777001e-05,1716439044.426301,2400,1.25,1716466482.3224475,4750.0,0.04996011406183243,1716466482.3224633,4750.0,0.9916330575942993,1716466482.3225422,4750.0,1.0,1716466482.322554,4750.0,1.000785231590271,1716466482.322564,4750.0,729064.0,1716466482.3225727,4750.0,728492.0,1716466482.3225818,4750.0,1.864720161393052e-06,1716466482.32259,4750.0,9.681150913820602e-06,1716466482.3225987,4750.0,9.681150913820602e-06,1716466482.3226068,4750.0,436.48809814453125,1716466482.3226154,4750.0,1.1019999980926514,1716466482.3226235,4750.0,1.1019999980926514,,,,,,,,,,,,,,,
95,,,,,,,1716466614.7659342,4800.0,0.01769999973475933,1716466614.765962,4800.0,0.06554604321718216,1716466614.7659814,4800.0,2.066672641376499e-05,1716439477.0316434,2400,1.25,1716467051.3267977,4800.0,0.049957748502492905,1716467051.326829,4800.0,0.9910154938697815,1716467051.3269095,4800.0,1.0,1716467051.3269212,4800.0,1.0011200904846191,1716467051.3269315,4800.0,729308.0,1716467051.326946,4800.0,728492.0,1716467051.3269756,4800.0,1.864720161393052e-06,1716467051.3270047,4800.0,9.681150913820602e-06,1716467051.327019,4800.0,9.681150913820602e-06,1716467051.3270333,4800.0,436.55841064453125,1716467051.3270626,4800.0,1.1019999980926514,1716467051.3271863,4800.0,1.1019999980926514,,,,,,,,,,,,,,,
